merchant_id,merchant_name,category,region
4682,"English, Taylor and Williams",grocery,US-East
4683,Brewer PLC,online,US-West
4684,"Martinez, Garcia and Wood",travel,EU-East
4685,"Benson, Obrien and Williams",crypto,APAC
4686,Kaiser-Carpenter,utilities,EU-West
4687,Pratt LLC,retail,US-East
4688,"White, Smith and Cowan",travel,APAC
4689,Aguilar-Martin,utilities,US-Central
4690,"Mccarthy, Hanson and Garrett",utilities,EU-East
4691,"Armstrong, Bennett and Deleon",travel,US-West
4692,Greer-May,crypto,US-West
4693,"Reese, Lowe and Juarez",gaming,US-West
4694,Davis-Boyd,travel,APAC
4695,"Cruz, Crane and Wright",crypto,APAC
4696,Cunningham-Phillips,grocery,US-West
4697,"Clay, Hudson and Sparks",utilities,EU-West
4698,Ashley and Sons,travel,APAC
4699,Deleon-Parsons,crypto,EU-West
4700,Powell-Castro,crypto,EU-East
4701,Russell Ltd,restaurant,EU-East
4702,Branch Group,gaming,US-East
4703,Gallagher-Compton,grocery,US-West
4704,May and Sons,grocery,US-East
4705,"Lewis, Hoffman and Vang",grocery,EU-East
4706,Santiago-Morrison,travel,EU-East
4707,Santos-Roach,restaurant,US-East
4708,"Taylor, Prince and Sherman",gaming,US-West
4709,Clayton-Merritt,restaurant,US-West
4710,Clay-Wilson,grocery,US-Central
4711,Barrera PLC,utilities,EU-West
4712,"Hamilton, Johnson and Ballard",grocery,US-East
4713,Sullivan LLC,utilities,EU-East
4714,"Rhodes, Hamilton and Adams",grocery,US-Central
4715,"Reyes, Gray and Russell",utilities,US-West
4716,Mclean and Sons,travel,US-Central
4717,Powers Ltd,restaurant,EU-East
4718,Miranda PLC,online,APAC
4719,Duncan-Hooper,travel,EU-East
4720,Ross-Hernandez,crypto,US-East
4721,"Hogan, Collins and Hicks",crypto,US-West
4722,"Nolan, Bond and Wall",utilities,US-East
4723,Mendoza and Sons,restaurant,APAC
4724,Burke-Solomon,grocery,EU-East
4725,Brown-Brown,grocery,APAC
4726,Gordon-Jones,gaming,US-Central
4727,"Lee, Salazar and Colon",utilities,US-East
4728,Rose-Salazar,online,EU-West
4729,Miller-Soto,crypto,APAC
4730,Chavez and Sons,online,APAC
4731,"Boyd, Wiggins and Avery",grocery,US-East
4732,"Jenkins, Thomas and Blair",crypto,APAC
4733,Huang Group,retail,US-Central
4734,George-Myers,gaming,US-East
4735,Klein Group,travel,EU-East
4736,"Anderson, Taylor and Smith",utilities,US-West
4737,Reese Group,crypto,EU-West
4738,"Garrett, Wells and Cruz",gaming,US-Central
4739,Hendrix PLC,restaurant,APAC
4740,"Randolph, Jones and Strickland",retail,EU-West
4741,"Ferguson, Jones and Lee",online,US-West
4742,Chavez Inc,gaming,US-West
4743,Best LLC,restaurant,US-Central
4744,Espinoza-Jackson,retail,EU-West
4745,Moon-Morales,crypto,US-West
4746,Stephens-Miller,grocery,US-East
4747,"Garcia, Morrison and Smith",gaming,EU-East
4748,Robinson Group,crypto,US-Central
4749,Bryan Ltd,grocery,US-Central
4750,Anderson-Simpson,grocery,US-West
4751,"Bray, Bennett and Lee",utilities,US-East
4752,Jones-Contreras,utilities,US-West
4753,Parker-Watkins,grocery,APAC
4754,"Ali, Lin and Morris",utilities,EU-East
4755,Lin LLC,utilities,US-East
4756,"Williams, Roth and Reynolds",grocery,EU-West
4757,Cooley-Young,retail,EU-West
4758,Fleming Inc,retail,US-West
4759,Ruiz-Rodriguez,travel,US-East
4760,Stein Ltd,grocery,APAC
4761,Contreras-Jackson,grocery,US-West
4762,"Davis, Vasquez and Hoover",utilities,US-Central
4763,"Wilcox, Garcia and Lee",utilities,EU-West
4764,"Arias, Barnes and Armstrong",gaming,EU-West
4765,Navarro-Henry,crypto,US-East
4766,"Mcdaniel, Kim and Chang",online,APAC
4767,Baxter PLC,retail,APAC
4768,Mcdowell PLC,restaurant,US-East
4769,Johnson-Perez,grocery,US-East
4770,Moyer-Johnson,travel,EU-East
4771,"Chapman, Ball and Patterson",travel,US-West
4772,"Ho, Wilson and Mendoza",travel,EU-East
4773,Powell Group,gaming,EU-West
4774,Mccullough PLC,restaurant,US-Central
4775,Dalton Inc,retail,US-West
4776,Duran-Bennett,retail,US-West
4777,Craig-Miller,travel,EU-West
4778,Shelton-Keller,restaurant,US-Central
4779,Waters PLC,utilities,EU-East
4780,Giles-Mcdaniel,crypto,US-East
4781,Hudson-Oconnor,retail,US-West
4782,"Curtis, Giles and Jones",grocery,US-West
4783,"Taylor, Bradley and Novak",retail,US-East
4784,"Friedman, Grant and Ferguson",online,APAC
4785,"Adams, Jordan and Lynch",online,US-West
4786,Logan-Parrish,utilities,US-East
4787,Yates-Bean,retail,EU-West
4788,"Blair, Bates and Daniels",online,EU-East
4789,"George, Holt and Romero",retail,APAC
4790,Wong-Evans,retail,US-East
4791,"Morgan, Moss and Hunt",crypto,US-West
4792,"Jones, Miller and Reed",crypto,US-West
4793,"Gardner, Ellis and Patrick",online,EU-West
4794,Dominguez Group,travel,US-Central
4795,Kelly and Sons,retail,EU-East
4796,Woodard Group,online,EU-East
4797,Myers-Gonzalez,utilities,US-Central
4798,"Lopez, Peck and Hayes",gaming,EU-East
4799,Deleon-Stuart,online,EU-East
4800,Ball Ltd,gaming,EU-West
4801,Weaver-Vincent,crypto,APAC
4802,"Herman, Wagner and Higgins",crypto,EU-East
4803,Black-Gonzalez,restaurant,US-East
4804,"Johnson, Schneider and Flores",crypto,EU-West
4805,"Smith, Schneider and Fleming",crypto,APAC
4806,Wood Ltd,crypto,US-East
4807,Ware-Alvarado,restaurant,US-West
4808,Campos-Price,retail,US-Central
4809,"Harvey, Jennings and Carroll",restaurant,APAC
4810,Nunez and Sons,utilities,US-West
4811,Yoder-Thompson,retail,US-Central
4812,"Cooper, Brooks and King",retail,APAC
4813,"Long, Watkins and Gonzalez",online,APAC
4814,Serrano-Carr,crypto,US-West
4815,Little Ltd,restaurant,US-West
4816,Sutton Ltd,grocery,US-East
4817,"Bradford, Clarke and Greer",grocery,US-West
4818,Cline and Sons,grocery,US-Central
4819,"Horne, Bradshaw and Michael",travel,US-Central
4820,Sullivan-Green,online,US-Central
4821,"Becker, Murphy and Patel",travel,EU-West
4822,Bowen-Randolph,restaurant,US-West
4823,Sloan LLC,online,US-East
4824,Jackson-Johnston,gaming,US-West
4825,Shah-Walker,retail,APAC
4826,"Walker, Moreno and Harrington",restaurant,EU-West
4827,Garcia-Dalton,crypto,EU-East
4828,"Rodriguez, Page and Wood",online,US-East
4829,Lynn Group,crypto,US-Central
4830,"Baker, Hughes and Horn",travel,APAC
4831,Smith-Flores,retail,EU-East
4832,Mejia-Mitchell,crypto,EU-West
4833,Walker-Lee,crypto,APAC
4834,"Hanson, Rich and English",gaming,US-East
4835,"Jones, Collier and Sloan",crypto,US-Central
4836,"Washington, Williams and Boyd",restaurant,US-Central
4837,"Cook, Young and Leon",crypto,APAC
4838,Roberson and Sons,restaurant,EU-West
4839,Parker-Nguyen,gaming,EU-East
4840,Rodriguez-Carey,online,APAC
4841,Alvarez-Singleton,crypto,EU-East
4842,"Davis, Lindsey and West",online,US-East
4843,Williams-Moyer,utilities,APAC
4844,Cisneros-Hernandez,online,US-Central
4845,"Lang, Campbell and Carrillo",travel,EU-East
4846,Bryant PLC,grocery,US-Central
4847,"Gould, Martinez and Vargas",grocery,EU-West
4848,Hoffman-Jacobs,travel,EU-West
4849,Ward-Young,grocery,US-West
4850,"Rose, Gates and Bailey",travel,EU-East
4851,Wu LLC,gaming,US-West
4852,"Lamb, Pacheco and Patterson",crypto,US-East
4853,Sosa PLC,restaurant,US-East
4854,"Perry, Webster and Ryan",utilities,APAC
4855,Evans-Jackson,travel,EU-West
4856,Mccarthy-Dixon,grocery,US-West
4857,"Barry, Ramirez and Chen",gaming,US-East
4858,"Chapman, Oconnell and Hogan",restaurant,US-West
4859,Cobb-Skinner,utilities,US-East
4860,Thompson-Anderson,utilities,APAC
4861,"Lozano, Ponce and Burnett",restaurant,US-East
4862,Duke-Johnson,utilities,US-Central
4863,Khan Inc,gaming,US-West
4864,"Hall, Holland and Hall",travel,US-East
4865,Oneill-Jones,crypto,US-Central
4866,Nguyen Group,travel,US-West
4867,Boyd Ltd,online,US-Central
4868,"Simmons, Rojas and Fleming",retail,EU-East
4869,Turner-Rosales,online,US-Central
4870,"Jensen, Cruz and Harvey",travel,US-West
4871,"Henry, Porter and Jefferson",retail,US-West
4872,Ball-Carter,grocery,EU-East
4873,Hernandez-Smith,utilities,EU-East
4874,Singleton-Mercer,crypto,US-West
4875,"Jackson, Wood and Clark",grocery,US-East
4876,Fox and Sons,retail,EU-West
4877,"Daniels, Velasquez and Mclaughlin",restaurant,US-East
4878,Huff and Sons,online,US-West
4879,Obrien Ltd,travel,APAC
4880,Sims PLC,gaming,EU-West
4881,Mcclure PLC,utilities,US-Central
4882,Perry Group,retail,APAC
4883,Harris PLC,online,EU-West
4884,Cooper-Patel,crypto,EU-East
4885,Powell-Mccarthy,travel,EU-West
4886,"Bryant, Buchanan and Yoder",travel,EU-East
4887,Marshall-Green,restaurant,EU-West
4888,Hart-Baker,gaming,APAC
4889,Gray PLC,restaurant,US-West
4890,Nguyen PLC,crypto,US-West
4891,Dixon Ltd,retail,US-East
4892,"Chavez, Yoder and Spencer",utilities,US-West
4893,"Garcia, Brown and Melton",online,APAC
4894,"Gonzales, Martinez and Harrison",restaurant,EU-East
4895,"Robinson, Cunningham and Aguilar",retail,EU-West
4896,Frye Inc,restaurant,EU-West
4897,White-Moore,online,EU-West
4898,"Browning, Lewis and Jenkins",travel,US-Central
4899,Lloyd-Sandoval,retail,US-West
4900,"Jones, Turner and Tran",utilities,US-East
4901,Valdez-Park,grocery,EU-West
4902,Clarke PLC,online,US-Central
4903,Butler-Burns,crypto,US-Central
4904,"Ford, Manning and Snyder",gaming,APAC
4905,Morton LLC,gaming,US-East
4906,Mcmahon PLC,gaming,EU-West
4907,Green-King,online,EU-West
4908,Carr-Hardy,retail,US-Central
4909,Barry PLC,grocery,US-Central
4910,"Gonzales, Lopez and Thompson",retail,EU-West
4911,Estrada PLC,restaurant,EU-East
4912,Wolf-Lozano,grocery,EU-West
4913,"Rodriguez, Henry and Woodard",retail,US-East
4914,Taylor-Bean,grocery,US-West
4915,"Sanchez, Hernandez and Burnett",grocery,APAC
4916,Daniel-Barber,travel,US-Central
4917,Ware LLC,grocery,US-East
4918,"Burns, Cochran and Parks",online,US-West
4919,Stone-Hunter,retail,EU-East
4920,"Gonzales, Sutton and Steele",grocery,US-Central
4921,"Bush, Watson and Robertson",grocery,EU-West
4922,Glass-Lindsey,utilities,US-Central
4923,Young-Hughes,restaurant,US-West
4924,Briggs PLC,crypto,US-West
4925,Rodriguez-Jones,crypto,US-West
4926,Finley Ltd,gaming,US-West
4927,"Roach, Dillon and Johnson",crypto,EU-East
4928,Day and Sons,grocery,EU-West
4929,"Mcmahon, Curry and Beck",utilities,EU-East
4930,Valdez-Moss,online,US-East
4931,Ray Group,utilities,US-Central
4932,Clark PLC,retail,EU-East
4933,Davis-Ponce,online,APAC
4934,Sanders Ltd,grocery,EU-West
4935,Dennis Inc,utilities,EU-East
4936,Moore Ltd,gaming,US-East
4937,"Choi, Ortiz and Goodwin",travel,US-West
4938,"Nunez, Wilson and Reyes",restaurant,US-Central
4939,Griffin Ltd,gaming,US-West
4940,Stanley-Schaefer,gaming,US-West
4941,Randolph-Gonzalez,travel,APAC
4942,"Francis, Lewis and Carter",restaurant,US-East
4943,Reynolds LLC,restaurant,EU-East
4944,Frank-Garcia,online,APAC
4945,Thompson-Davis,online,US-West
4946,Garrett-Taylor,gaming,US-West
4947,Heath-Ray,gaming,US-Central
4948,Hendrix-Hernandez,online,US-East
4949,Bennett-Smith,grocery,APAC
4950,"Lee, Bradford and Vang",retail,EU-West
4951,Griffith-Franco,grocery,US-Central
4952,Cochran Ltd,utilities,US-East
4953,"Smith, Galvan and Baldwin",utilities,US-West
4954,"Carlson, Anderson and Neal",travel,US-West
4955,Colon-Frank,travel,EU-West
4956,Novak Inc,gaming,US-East
4957,Dunn-Fernandez,gaming,US-East
4958,Parker-Bradshaw,grocery,US-Central
4959,Mathis LLC,restaurant,US-East
4960,Beasley and Sons,online,US-East
4961,"Martin, Hall and Simpson",crypto,EU-East
4962,Reynolds PLC,online,APAC
4963,Gutierrez and Sons,restaurant,US-East
4964,Heath PLC,retail,US-Central
4965,"Landry, Rodriguez and Flores",crypto,EU-West
4966,Carey Ltd,grocery,APAC
4967,"May, Walker and Page",travel,EU-East
4968,Johnson-Brown,gaming,APAC
4969,Elliott-Tate,retail,US-Central
4970,Richardson-Orozco,retail,EU-East
4971,Dean-Wood,travel,US-West
4972,"Rhodes, Bolton and Watson",crypto,US-West
4973,Bridges-Bautista,utilities,US-East
4974,Mendoza-Rodriguez,retail,US-Central
4975,Murray-Smith,retail,EU-East
4976,Peters Inc,retail,EU-East
4977,"Martinez, Clark and Shaffer",utilities,US-East
4978,"Sparks, Spencer and Garcia",utilities,US-East
4979,Hill-Harding,travel,APAC
4980,Martin-Black,gaming,EU-West
4981,"Smith, Davis and Acosta",restaurant,EU-West
4982,West-Hernandez,gaming,US-Central
4983,Oneill Inc,restaurant,US-Central
4984,Bush-Ford,travel,US-East
4985,Garcia-Brown,grocery,US-West
4986,"Perez, Miller and Williams",restaurant,US-Central
4987,Ward-Schmidt,crypto,APAC
4988,Vasquez-Gonzalez,retail,US-Central
4989,Thompson-Padilla,travel,APAC
4990,"Kelly, Simmons and Jordan",grocery,US-Central
4991,Crawford-Harris,online,US-East
4992,"Smith, Gonzalez and Lambert",restaurant,US-West
4993,Lawson and Sons,utilities,US-East
4994,Weeks-Massey,online,US-Central
4995,Kim-Hernandez,retail,US-West
4996,Richards-Warren,crypto,US-West
4997,Lyons Group,crypto,US-East
4998,Perry-Garcia,grocery,EU-West
4999,Sims-Johnson,utilities,EU-East
5000,Pope Inc,online,EU-East
5001,Chapman-Estrada,gaming,US-Central
5002,Curry LLC,travel,EU-East
5003,"Young, Tate and Arnold",online,APAC
5004,"Hart, Graves and Zimmerman",online,APAC
5005,"Adams, Smith and Wright",gaming,US-East
5006,"Jones, Mueller and Williams",utilities,US-Central
5007,"Lynch, Johnson and Lawrence",restaurant,US-East
5008,"Greer, Underwood and Noble",online,US-Central
5009,Logan-Rice,online,APAC
5010,Fowler-Wong,grocery,US-Central
5011,Ford Group,restaurant,US-West
5012,"Martinez, Perry and Morrison",grocery,APAC
5013,"Carter, Jenkins and Reyes",grocery,US-West
5014,Cisneros-Washington,retail,APAC
5015,"Adams, Hall and Thompson",crypto,EU-West
5016,Kim-Clark,grocery,US-West
5017,"Rasmussen, Santiago and Larson",travel,EU-East
5018,"Carroll, Wilson and Bishop",gaming,EU-East
5019,Stephenson Ltd,travel,APAC
5020,Robertson PLC,crypto,US-East
5021,Garcia Group,utilities,US-Central
5022,Randall Ltd,grocery,EU-West
5023,"Hopkins, Mccoy and Guerrero",online,US-West
5024,Davis-Galvan,online,US-West
5025,"Acevedo, Lloyd and Young",utilities,EU-East
5026,"Miles, Gilbert and Palmer",crypto,US-West
5027,"Dyer, Deleon and West",restaurant,EU-West
5028,Merritt Inc,retail,US-East
5029,Estes-Simon,travel,US-Central
5030,"Gordon, Matthews and Roberts",restaurant,EU-East
5031,"Romero, Ochoa and York",restaurant,EU-East
5032,"Reilly, Shannon and Torres",grocery,US-East
5033,Arroyo-Stephenson,crypto,EU-East
5034,"Palmer, Ho and Duncan",restaurant,EU-East
5035,Compton-Brooks,online,APAC
5036,Ryan Inc,utilities,US-Central
5037,Green Inc,restaurant,EU-East
5038,Wells-Kennedy,grocery,EU-East
5039,Poole and Sons,grocery,US-East
5040,James Inc,gaming,APAC
5041,Larson-Davis,retail,US-West
5042,"Contreras, Villa and Dixon",utilities,US-East
5043,Craig-Garza,travel,US-West
5044,Greene Group,utilities,US-West
5045,"Mckee, Hernandez and Barber",grocery,US-West
5046,Lane-Duarte,grocery,US-Central
5047,Beck-Williams,restaurant,APAC
5048,"Wilson, Conway and Davis",gaming,EU-East
5049,"Henderson, Gomez and Williams",crypto,EU-West
5050,"May, Thompson and Mitchell",grocery,US-East
5051,"Tran, Walker and Sharp",travel,US-West
5052,Rodriguez-Galvan,online,US-Central
5053,"Yates, Ballard and Santiago",retail,EU-East
5054,White-Bowman,crypto,APAC
5055,"Howe, Miles and Campbell",crypto,US-East
5056,"Bennett, Payne and Le",travel,EU-West
5057,"Patterson, Baker and Hunt",crypto,US-East
5058,Hoffman Inc,restaurant,US-West
5059,Thomas-Zavala,crypto,US-West
5060,Carpenter-Sanchez,gaming,EU-West
5061,"Russell, Daniels and Martinez",travel,APAC
5062,"Ponce, Choi and Osborne",retail,APAC
5063,Nichols-Patel,utilities,US-Central
5064,"Perez, Williams and Graham",restaurant,US-Central
5065,Foster-Hernandez,retail,APAC
5066,"Wallace, Johnston and Coleman",travel,EU-West
5067,"Whitaker, Davis and Jones",utilities,EU-West
5068,Willis Ltd,grocery,US-Central
5069,Howard PLC,gaming,US-East
5070,"Briggs, Lutz and Marks",travel,US-West
5071,"Russell, Hall and Alvarez",grocery,EU-West
5072,Kline-Peterson,grocery,US-Central
5073,Hawkins-Davis,travel,EU-East
5074,Chan-Graves,crypto,US-Central
5075,Ward LLC,restaurant,APAC
5076,Simpson-Baker,grocery,APAC
5077,"Davis, Stewart and Johnson",restaurant,APAC
5078,Terry LLC,online,US-Central
5079,French Group,crypto,US-West
5080,Bruce-Harrison,gaming,US-West
5081,"Washington, Buck and Adkins",retail,US-Central
5082,"Martinez, Green and Medina",online,EU-East
5083,"Mccoy, Payne and Huber",utilities,US-East
5084,"Smith, Morales and Whitaker",online,APAC
5085,Nelson-Black,utilities,APAC
5086,Cobb LLC,retail,US-West
5087,"Lopez, Foster and Bennett",travel,APAC
5088,Gardner-Jensen,travel,EU-East
5089,"Williamson, Herman and Hale",restaurant,US-East
5090,"Foster, Montgomery and Alexander",gaming,US-West
5091,"James, Edwards and Stafford",utilities,APAC
5092,Werner-Lara,retail,US-West
5093,Rodriguez PLC,retail,EU-West
5094,Bowen Ltd,crypto,US-West
5095,Vang-Sanchez,utilities,US-West
5096,Small-Williams,restaurant,EU-East
5097,Vega-Brown,retail,EU-East
5098,"Medina, Wise and Aguirre",grocery,APAC
5099,Fisher and Sons,retail,EU-West
5100,Daugherty-Holland,gaming,EU-East
5101,Robertson LLC,travel,EU-East
5102,Watson-Brown,travel,EU-East
5103,"Curtis, Turner and Taylor",restaurant,EU-West
5104,"Mata, Wright and Williams",travel,US-West
5105,Lutz-Fleming,gaming,US-East
5106,Floyd-Yang,travel,EU-East
5107,"Austin, Reynolds and Jenkins",grocery,EU-East
5108,Mccormick-Baker,restaurant,EU-West
5109,Wilkins LLC,grocery,US-East
5110,Henderson-Diaz,travel,EU-East
5111,Morgan-Stafford,retail,US-West
5112,"Hayes, Benton and Tate",crypto,EU-East
5113,"Johnson, Anderson and Vincent",gaming,US-West
5114,Scott-Sullivan,retail,US-Central
5115,Logan-Dickerson,utilities,US-West
5116,Townsend LLC,grocery,US-Central
5117,"Roberts, Rodriguez and Chen",utilities,EU-West
5118,"Franklin, Perez and Brown",online,US-Central
5119,"Frederick, Coleman and Foley",retail,US-West
5120,Richmond Group,utilities,US-West
5121,Brandt-Mendoza,restaurant,US-West
5122,"Wells, Morales and Gallagher",restaurant,US-Central
5123,"Jones, Johnson and Miller",travel,US-East
5124,Fletcher-Garcia,crypto,US-Central
5125,Bartlett-Christian,online,US-East
5126,Ferguson-Holmes,gaming,EU-East
5127,Holder-Smith,gaming,EU-East
5128,"Smith, Wells and Black",restaurant,US-Central
5129,Olson-Simpson,travel,EU-East
5130,"Anderson, Baxter and Thompson",crypto,EU-West
5131,"Khan, Howard and Galvan",online,EU-East
5132,Galvan LLC,crypto,EU-West
5133,Taylor-Higgins,crypto,APAC
5134,Farrell-Little,travel,APAC
5135,Jones-Cross,grocery,EU-East
5136,Perez-Wolf,travel,EU-West
5137,Peterson-Jordan,grocery,US-West
5138,"Chapman, Cruz and Goodwin",grocery,US-Central
5139,Murray LLC,retail,EU-West
5140,"Jackson, Lucero and Gould",grocery,US-Central
5141,"Grant, Potter and Gordon",travel,EU-East
5142,Cox-Goodwin,utilities,APAC
5143,Williams-Lowe,restaurant,US-West
5144,Scott-Delgado,retail,US-West
5145,Pearson-Morgan,utilities,US-East
5146,Kane Inc,crypto,EU-East
5147,Michael Group,gaming,US-Central
5148,Carrillo-Mendez,gaming,APAC
5149,"Simon, Henry and Bentley",crypto,US-East
5150,"Ochoa, Miller and Gonzales",crypto,EU-East
5151,Duran-Sanchez,online,US-East
5152,Newman-Gregory,grocery,EU-East
5153,Dillon PLC,utilities,EU-West
5154,"Gray, Jackson and Jones",travel,US-East
5155,Gomez-Smith,crypto,US-East
5156,"Brown, Bradford and Lawson",crypto,APAC
5157,Rivers-Serrano,gaming,APAC
5158,Murphy-Reid,gaming,EU-East
5159,Ball-Shaw,travel,US-East
5160,Abbott-Ibarra,restaurant,EU-East
5161,"Yang, Robertson and Espinoza",restaurant,EU-West
5162,Alexander-Wagner,travel,US-East
5163,"Stein, Kirby and Reed",restaurant,EU-East
5164,"Moses, Green and Simmons",crypto,US-Central
5165,"Clark, Nichols and Ward",utilities,EU-East
5166,Alvarez PLC,crypto,EU-East
5167,"Campos, Mcbride and Caldwell",travel,US-East
5168,Herrera PLC,crypto,US-West
5169,"Guerrero, Sawyer and Moss",online,APAC
5170,"Bradley, Coleman and Willis",grocery,US-Central
5171,"Frank, Dyer and Duran",travel,US-East
5172,"Brown, Kaiser and Edwards",gaming,APAC
5173,"Warner, Monroe and Garcia",travel,EU-East
5174,Becker-King,retail,US-East
5175,"Downs, Fernandez and Stuart",retail,APAC
5176,"King, Adams and Conway",online,US-East
5177,"Wong, Vargas and Martin",utilities,EU-West
5178,"Dunn, Johnson and Mora",grocery,US-Central
5179,Acevedo PLC,retail,EU-West
5180,Lucero PLC,online,APAC
5181,"Glass, Joseph and Hawkins",utilities,US-Central
